"Date","Price","Open","High","Low","Vol.","Change %"
"05/05/2009","1,426.93","1,429.79","1,430.04","1,426.93","","1.38%"
"05/04/2009","1,407.55","1,404.64","1,407.79","1,404.64","","0.83%"
"05/01/2009","1,395.90","1,398.43","1,398.79","1,395.35","","-0.42%"
"04/30/2009","1,401.84","1,395.48","1,401.84","1,395.26","","2.17%"
"04/29/2009","1,372.03","1,368.62","1,372.31","1,368.62","","0.85%"
"04/28/2009","1,360.43","1,367.01","1,367.38","1,360.04","","-0.04%"
"04/27/2009","1,360.91","1,370.21","1,371.07","1,360.48","","0.62%"
"04/24/2009","1,352.50","1,351.74","1,352.90","1,350.82","","0.64%"
"04/23/2009","1,343.87","1,352.56","1,359.18","1,343.87","","1.44%"
"04/22/2009","1,324.73","1,332.28","1,332.28","1,324.73","","1.59%"
"04/21/2009","1,303.97","1,306.56","1,306.78","1,302.24","","-1.92%"
"04/20/2009","1,329.49","1,346.34","1,346.49","1,328.68","","-1.65%"
"04/17/2009","1,351.78","1,351.78","1,352.07","1,346.06","","1.41%"
"04/16/2009","1,332.94","1,318.39","1,333.73","1,318.39","","1.48%"
"04/15/2009","1,313.47","1,317.32","1,317.41","1,313.47","","-1.23%"
"04/14/2009","1,329.82","1,338.61","1,340.34","1,329.82","","-0.35%"
"04/13/2009","1,334.48","1,339.94","1,341.05","1,333.65","","1.08%"
"04/09/2009","1,320.22","1,307.15","1,320.22","1,307.11","","2.64%"
"04/08/2009","1,286.28","1,278.32","1,286.39","1,278.32","","-1.06%"
"04/07/2009","1,300.00","1,305.77","1,307.37","1,300.00","","-0.27%"
"04/06/2009","1,303.56","1,312.60","1,312.95","1,303.56","","0.09%"
"04/03/2009","1,302.41","1,303.09","1,306.25","1,299.28","","2.38%"
"04/02/2009","1,272.08","1,262.49","1,272.08","1,262.47","","4.20%"
"04/01/2009","1,220.83","1,229.29","1,229.54","1,220.83","","-0.82%"
"03/31/2009","1,230.93","1,226.24","1,231.29","1,226.20","","-0.24%"
"03/30/2009","1,233.91","1,241.91","1,241.91","1,233.34","","-2.27%"
"03/27/2009","1,262.53","1,276.22","1,276.22","1,261.76","","0.74%"
"03/26/2009","1,253.20","1,243.34","1,253.42","1,243.34","","1.32%"
"03/25/2009","1,236.89","1,234.95","1,238.54","1,234.95","","-0.87%"
"03/24/2009","1,247.80","1,255.76","1,255.76","1,247.68","","3.45%"
"03/23/2009","1,206.17","1,199.43","1,206.17","1,199.43","","-0.27%"
"03/20/2009","1,209.47","1,203.53","1,209.75","1,202.83","","-0.79%"
"03/19/2009","1,219.05","1,209.42","1,219.05","1,209.42","","3.11%"
"03/18/2009","1,182.28","1,190.50","1,192.94","1,182.28","","3.17%"
"03/17/2009","1,145.94","1,144.82","1,146.86","1,144.34","","-2.34%"
"03/16/2009","1,173.44","1,172.94","1,175.10","1,172.46","","0.52%"
"03/13/2009","1,167.41","1,167.76","1,170.17","1,165.78","","3.99%"
"03/12/2009","1,122.60","1,122.46","1,125.59","1,121.59","","0.37%"
"03/11/2009","1,118.44","1,115.31","1,118.71","1,115.31","","5.16%"
"03/10/2009","1,063.53","1,052.03","1,063.53","1,052.03","","0.60%"
"03/09/2009","1,057.15","1,061.54","1,062.01","1,057.15","","-1.71%"
"03/06/2009","1,075.53","1,075.72","1,078.98","1,074.79","","-2.15%"
"03/05/2009","1,099.18","1,104.55","1,106.01","1,098.24","","0.45%"
"03/04/2009","1,094.30","1,083.12","1,094.30","1,082.81","","0.56%"
"03/03/2009","1,088.19","1,080.94","1,090.29","1,080.30","","-1.22%"
"03/02/2009","1,101.61","1,103.95","1,106.36","1,101.26","","-0.90%"
"02/27/2009","1,111.59","1,121.12","1,121.21","1,111.25","","-4.85%"
"02/26/2009","1,168.26","1,164.81","1,168.26","1,164.19","","0.33%"
"02/25/2009","1,164.40","1,170.68","1,171.04","1,164.40","","2.80%"
"02/24/2009","1,132.69","1,129.99","1,133.44","1,129.84","","-3.69%"
"02/23/2009","1,176.06","1,174.66","1,178.97","1,174.66","","1.39%"
"02/20/2009","1,159.90","1,161.18","1,161.32","1,155.83","","-2.98%"
"02/19/2009","1,195.47","1,188.83","1,195.78","1,187.98","","0.30%"
"02/18/2009","1,191.86","1,190.07","1,193.47","1,189.88","","-0.73%"
"02/17/2009","1,200.61","1,225.66","1,225.66","1,199.90","","-3.22%"
"02/13/2009","1,240.58","1,243.14","1,243.18","1,239.45","","2.17%"
"02/12/2009","1,214.27","1,222.69","1,224.42","1,214.27","","-1.01%"
"02/11/2009","1,226.62","1,223.24","1,226.62","1,222.18","","-3.61%"
"02/10/2009","1,272.54","1,280.40","1,280.45","1,272.54","","-0.45%"
"02/09/2009","1,278.26","1,275.79","1,279.41","1,274.88","","2.48%"
"02/06/2009","1,247.37","1,244.28","1,247.73","1,242.08","","3.83%"
"02/05/2009","1,201.31","1,212.16","1,212.37","1,200.85","","-1.18%"
"02/04/2009","1,215.66","1,213.85","1,215.66","1,213.14","","1.60%"
"02/03/2009","1,196.56","1,198.68","1,200.56","1,195.64","","2.06%"
"02/02/2009","1,172.41","1,174.87","1,174.87","1,171.11","","-3.02%"
"01/30/2009","1,208.94","1,203.62","1,209.42","1,203.51","","-0.84%"
"01/29/2009","1,219.13","1,224.34","1,225.08","1,219.13","","0.55%"
"01/28/2009","1,212.44","1,207.67","1,212.44","1,207.67","","1.88%"
"01/27/2009","1,190.06","1,185.02","1,190.06","1,185.02","","1.21%"
"01/26/2009","1,175.86","1,174.27","1,179.94","1,173.75","","2.06%"
"01/23/2009","1,152.17","1,159.92","1,159.92","1,152.04","","-0.74%"
"01/22/2009","1,160.71","1,193.70","1,194.53","1,159.72","","0.98%"
"01/21/2009","1,149.43","1,140.94","1,149.78","1,140.65","","-3.50%"
"01/20/2009","1,191.15","1,193.22","1,193.22","1,191.13","","-0.61%"
"01/16/2009","1,198.48","1,192.67","1,198.48","1,191.73","","3.71%"
"01/15/2009","1,155.66","1,153.50","1,158.13","1,152.64","","-2.72%"
"01/14/2009","1,187.95","1,197.14","1,197.46","1,187.95","","-0.81%"
"01/13/2009","1,197.65","1,198.23","1,198.30","1,196.29","","-2.03%"
"01/12/2009","1,222.51","1,221.46","1,223.15","1,220.30","","-2.65%"
"01/09/2009","1,255.81","1,252.40","1,255.83","1,252.01","","1.97%"
"01/08/2009","1,231.51","1,232.19","1,232.19","1,228.52","","-1.81%"
"01/07/2009","1,254.16","1,270.25","1,270.25","1,253.89","","-1.37%"
"01/06/2009","1,271.55","1,267.74","1,271.55","1,267.11","","1.07%"
"01/05/2009","1,258.15","1,261.24","1,266.10","1,257.74","","3.76%"
"01/02/2009","1,212.54","1,212.56","1,212.80","1,210.99","","0.93%"
"12/31/2008","1,201.31","1,201.02","1,201.31","1,199.82","","1.93%"
"12/30/2008","1,178.51","1,177.50","1,178.51","1,176.86","","-0.82%"
"12/29/2008","1,188.29","1,190.29","1,191.58","1,188.29","","0.10%"
"12/26/2008","1,187.12","1,182.52","1,189.25","1,182.52","","0.33%"
"12/24/2008","1,183.17","1,182.12","1,184.66","1,181.74","","-0.94%"
"12/23/2008","1,194.45","1,192.02","1,194.45","1,191.61","","-1.96%"
"12/22/2008","1,218.30","1,216.80","1,219.07","1,216.80","","0.53%"
"12/19/2008","1,211.86","1,205.92","1,212.25","1,205.92","","-1.27%"
"12/18/2008","1,227.51","1,227.07","1,229.93","1,226.82","","-0.07%"
"12/17/2008","1,228.35","1,235.44","1,235.44","1,228.35","","3.39%"
"12/16/2008","1,188.04","1,187.25","1,189.14","1,186.94","","-1.11%"
"12/15/2008","1,201.42","1,204.07","1,205.08","1,201.42","","3.38%"
"12/12/2008","1,162.11","1,159.71","1,162.11","1,156.69","","-4.28%"
"12/11/2008","1,214.02","1,220.98","1,221.19","1,214.02","","-0.03%"
"12/10/2008","1,214.37","1,216.16","1,217.34","1,214.20","","0.41%"
"12/09/2008","1,209.38","1,221.40","1,221.40","1,209.38","","0.76%"
"12/08/2008","1,200.30","1,195.99","1,200.30","1,195.69","","7.51%"
"12/05/2008","1,116.46","1,125.36","1,125.72","1,116.46","","-2.86%"
"12/04/2008","1,149.34","1,159.65","1,159.65","1,149.34","","3.89%"
"12/03/2008","1,106.26","1,120.02","1,120.04","1,106.26","","-0.21%"
"12/02/2008","1,108.63","1,098.47","1,108.63","1,098.47","","-4.99%"
"12/01/2008","1,166.81","1,173.92","1,174.05","1,166.81","","-1.64%"
"11/28/2008","1,186.23","1,188.54","1,188.90","1,186.23","","4.75%"
"11/26/2008","1,132.48","1,137.02","1,137.83","1,132.48","","-2.98%"
"11/25/2008","1,167.22","1,167.22","1,167.22","1,149.73","","5.76%"
"11/24/2008","1,103.65","1,103.65","1,103.65","1,093.01","","4.74%"
"11/21/2008","1,053.71","1,047.55","1,055.13","1,047.55","","-2.11%"
"11/20/2008","1,076.45","1,086.46","1,087.41","1,074.73","","-6.60%"
"11/19/2008","1,152.47","1,152.81","1,154.89","1,147.77","","-0.61%"
"11/18/2008","1,159.52","1,159.61","1,163.84","1,158.70","","-0.35%"
"11/17/2008","1,163.63","1,173.23","1,173.23","1,163.52","","-4.11%"
"11/14/2008","1,213.54","1,225.48","1,225.81","1,213.54","","4.49%"
"11/13/2008","1,161.41","1,157.04","1,162.57","1,155.50","","-3.75%"
"11/12/2008","1,206.68","1,220.39","1,220.81","1,206.68","","-2.64%"
"11/11/2008","1,239.38","1,240.41","1,240.46","1,238.11","","-4.30%"
"11/10/2008","1,295.09","1,284.84","1,295.29","1,284.38","","3.40%"
"11/07/2008","1,252.47","1,246.61","1,252.65","1,245.63","","-2.26%"
"11/06/2008","1,281.47","1,285.08","1,290.80","1,280.06","","-6.02%"
"11/05/2008","1,363.59","1,371.67","1,371.67","1,362.39","","0.19%"
"11/04/2008","1,361.03","1,348.48","1,361.03","1,347.89","","1.98%"
"11/03/2008","1,334.62","1,336.91","1,337.10","1,332.21","","1.02%"
"10/31/2008","1,321.20","1,323.16","1,326.20","1,319.84","","-0.56%"
"10/30/2008","1,328.61","1,310.70","1,328.61","1,310.70","","2.74%"
"10/29/2008","1,293.18","1,296.72","1,297.20","1,283.11","","7.75%"
"10/28/2008","1,200.12","1,193.06","1,200.12","1,192.81","","1.10%"
"10/27/2008","1,187.07","1,188.73","1,194.07","1,185.94","","3.03%"
"10/24/2008","1,152.11","1,175.48","1,175.48","1,151.19","","-6.49%"
"10/23/2008","1,232.04","1,235.04","1,241.39","1,232.04","","-3.51%"
"10/22/2008","1,276.84","1,296.67","1,296.67","1,276.84","","-4.16%"
"10/21/2008","1,332.28","1,343.60","1,343.75","1,332.28","","0.25%"
"10/20/2008","1,328.91","1,322.36","1,328.91","1,322.28","","2.62%"
"10/17/2008","1,294.97","1,316.83","1,317.33","1,293.78","","3.67%"
"10/16/2008","1,249.10","1,246.74","1,263.79","1,246.51","","-7.50%"
"10/15/2008","1,350.31","1,365.16","1,365.16","1,350.31","","-8.00%"
"10/14/2008","1,467.69","1,449.52","1,469.05","1,448.91","","10.07%"
"10/13/2008","1,333.39","1,308.53","1,333.39","1,308.53","","8.42%"
"10/10/2008","1,229.84","1,254.47","1,254.47","1,229.84","","-9.21%"
"10/09/2008","1,354.63","1,344.66","1,355.40","1,343.74","","4.43%"
"10/08/2008","1,297.11","1,346.11","1,347.26","1,297.11","","-8.88%"
"10/07/2008","1,423.47","1,417.95","1,426.25","1,404.62","","-0.32%"
"10/06/2008","1,428.06","1,445.07","1,445.07","1,428.06","","-5.59%"
"10/03/2008","1,512.60","1,496.25","1,514.24","1,493.54","","-2.67%"
"10/02/2008","1,554.02","1,560.62","1,560.62","1,552.63","","-2.02%"
"10/01/2008","1,586.07","1,589.08","1,589.37","1,586.07","","3.23%"
"09/30/2008","1,536.38","1,512.75","1,536.38","1,512.75","","-6.01%"
"09/29/2008","1,634.67","1,650.60","1,650.66","1,634.67","","-0.21%"
"09/26/2008","1,638.11","1,646.34","1,647.19","1,637.47","","-2.35%"
"09/25/2008","1,677.47","1,666.17","1,677.47","1,666.13","","1.38%"
"09/24/2008","1,654.71","1,654.96","1,661.63","1,654.71","","-1.15%"
"09/23/2008","1,673.96","1,668.10","1,674.81","1,668.10","","-3.82%"
"09/22/2008","1,740.39","1,736.44","1,747.98","1,734.94","","-1.96%"
"09/19/2008","1,775.26","1,747.97","1,775.84","1,747.97","","6.36%"
"09/18/2008","1,669.10","1,644.65","1,669.41","1,641.67","","-1.87%"
"09/17/2008","1,700.85","1,728.03","1,728.03","1,700.51","","1.36%"
"09/16/2008","1,678.00","1,693.85","1,693.85","1,666.26","","-2.40%"
"09/15/2008","1,719.24","1,726.05","1,727.69","1,717.39","","-2.50%"
"09/12/2008","1,763.25","1,775.20","1,775.20","1,763.25","","2.67%"
"09/11/2008","1,717.45","1,727.52","1,727.55","1,717.16","","-1.35%"
"09/10/2008","1,741.01","1,726.30","1,741.01","1,724.88","","-1.28%"
"09/09/2008","1,763.52","1,765.48","1,765.73","1,759.89","","-1.66%"
"09/08/2008","1,793.30","1,794.48","1,802.44","1,793.30","","2.00%"
"09/05/2008","1,758.20","1,770.04","1,770.04","1,755.33","","-3.53%"
"09/04/2008","1,822.62","1,830.92","1,830.92","1,822.34","","-1.48%"
"09/03/2008","1,850.00","1,848.77","1,850.72","1,847.81","","-2.94%"
"09/02/2008","1,905.95","1,882.50","1,905.98","1,882.49","","0.53%"
"08/29/2008","1,895.83","1,907.51","1,907.51","1,895.83","","-0.51%"
"08/28/2008","1,905.49","1,897.96","1,905.49","1,897.96","","1.07%"
"08/27/2008","1,885.34","1,884.34","1,887.26","1,884.23","","-0.26%"
"08/26/2008","1,890.28","1,889.04","1,890.59","1,888.79","","-1.52%"
"08/25/2008","1,919.48","1,929.52","1,929.99","1,918.50","","0.11%"
"08/22/2008","1,917.37","1,914.38","1,918.45","1,914.15","","0.78%"
"08/21/2008","1,902.54","1,910.87","1,910.88","1,902.54","","-0.94%"
"08/20/2008","1,920.53","1,914.52","1,920.53","1,914.24","","-0.06%"
"08/19/2008","1,921.61","1,928.28","1,928.71","1,919.01","","-1.78%"
"08/18/2008","1,956.40","1,959.53","1,959.59","1,956.40","","-0.60%"
"08/15/2008","1,968.29","1,964.56","1,968.83","1,964.55","","1.65%"
"08/14/2008","1,936.31","1,944.14","1,944.49","1,935.00","","-0.20%"
"08/13/2008","1,940.28","1,943.16","1,943.18","1,939.65","","0.10%"
"08/12/2008","1,938.39","1,943.80","1,943.86","1,938.39","","0.81%"
"08/11/2008","1,922.86","1,928.24","1,928.55","1,922.86","","2.38%"
"08/08/2008","1,878.14","1,879.34","1,880.90","1,878.14","","-0.30%"
"08/07/2008","1,883.73","1,890.67","1,890.67","1,883.10","","0.80%"
"08/06/2008","1,868.85","1,871.72","1,872.60","1,868.85","","2.57%"
"08/05/2008","1,822.00","1,812.00","1,822.00","1,812.00","","-0.08%"
"08/04/2008","1,823.47","1,825.59","1,825.84","1,823.17","","-1.38%"
"08/01/2008","1,848.98","1,843.25","1,848.98","1,842.40","","0.51%"
"07/31/2008","1,839.68","1,855.82","1,856.28","1,839.68","","-0.54%"
"07/30/2008","1,849.64","1,845.86","1,851.39","1,845.56","","2.19%"
"07/29/2008","1,809.99","1,809.73","1,811.10","1,808.28","","-1.64%"
"07/28/2008","1,840.18","1,852.07","1,852.92","1,838.83","","0.61%"
"07/25/2008","1,829.04","1,823.66","1,829.04","1,823.29","","-1.28%"
"07/24/2008","1,852.77","1,871.34","1,871.75","1,852.77","","1.49%"
"07/23/2008","1,825.52","1,827.98","1,829.23","1,825.23","","1.99%"
"07/22/2008","1,789.93","1,779.89","1,791.39","1,779.86","","-2.24%"
"07/21/2008","1,831.02","1,830.51","1,832.45","1,830.42","","-0.22%"
"07/18/2008","1,835.03","1,830.00","1,835.03","1,829.43","","-0.86%"
"07/17/2008","1,851.01","1,848.39","1,851.94","1,847.10","","2.77%"
"07/16/2008","1,801.10","1,801.95","1,804.26","1,800.14","","0.89%"
"07/15/2008","1,785.20","1,786.59","1,788.52","1,784.50","","-2.65%"
"07/14/2008","1,833.76","1,824.99","1,835.87","1,824.99","","0.73%"
"07/11/2008","1,820.48","1,830.57","1,830.57","1,820.40","","-0.13%"
"07/10/2008","1,822.82","1,828.99","1,829.25","1,822.64","","-2.38%"
"07/09/2008","1,867.20","1,869.81","1,871.24","1,867.20","","2.20%"
"07/08/2008","1,827.08","1,825.69","1,829.21","1,824.83","","-0.09%"
"07/07/2008","1,828.64","1,821.01","1,829.09","1,820.69","","0.17%"
"07/03/2008","1,825.56","1,808.17","1,827.23","1,805.68","","-2.34%"
"07/02/2008","1,869.31","1,874.86","1,874.86","1,869.31","","2.66%"
"07/01/2008","1,820.93","1,827.38","1,828.08","1,820.10","","-1.77%"
"06/30/2008","1,853.83","1,852.76","1,858.74","1,852.76","","0.23%"
"06/27/2008","1,849.62","1,847.04","1,851.38","1,844.50","","-2.59%"
"06/26/2008","1,898.82","1,913.80","1,914.33","1,897.27","","-0.63%"
"06/25/2008","1,910.87","1,909.26","1,912.14","1,909.13","","0.29%"
"06/24/2008","1,905.39","1,906.57","1,909.48","1,904.40","","-1.47%"
"06/23/2008","1,933.79","1,930.02","1,934.46","1,930.02","","-1.74%"
"06/20/2008","1,968.02","1,975.55","1,975.74","1,968.02","","1.11%"
"06/19/2008","1,946.41","1,950.82","1,951.31","1,946.16","","-0.87%"
"06/18/2008","1,963.48","1,968.50","1,968.55","1,963.48","","-1.42%"
"06/17/2008","1,991.70","1,987.90","1,992.31","1,987.50","","2.00%"
"06/16/2008","1,952.67","1,969.72","1,970.12","1,952.52","","0.61%"
"06/13/2008","1,940.89","1,922.29","1,940.89","1,922.09","","0.09%"
"06/12/2008","1,939.24","1,933.37","1,939.24","1,932.46","","-1.52%"
"06/11/2008","1,969.10","1,975.39","1,975.61","1,969.10","","0.34%"
"06/10/2008","1,962.36","1,973.29","1,973.29","1,962.36","","-1.62%"
"06/09/2008","1,994.66","1,998.00","1,998.11","1,991.61","","-2.26%"
"06/06/2008","2,040.76","2,056.30","2,056.48","2,040.76","","0.55%"
"06/05/2008","2,029.50","2,028.61","2,031.74","2,027.79","","2.02%"
"06/04/2008","1,989.38","1,993.92","1,994.81","1,989.30","","-1.20%"
"06/03/2008","2,013.49","2,011.21","2,013.62","2,009.22","","-0.75%"
"06/02/2008","2,028.72","2,030.19","2,030.92","2,028.72","","0.04%"
"05/30/2008","2,027.87","2,027.07","2,031.13","2,026.67","","1.29%"
"05/29/2008","2,002.01","2,003.46","2,003.46","1,999.84","","-0.10%"
"05/28/2008","2,004.06","2,000.78","2,004.15","1,999.95","","2.13%"
"05/27/2008","1,962.25","1,958.81","1,962.25","1,958.08","","0.12%"
"05/23/2008","1,959.98","1,974.11","1,974.35","1,959.23","","-0.01%"
"05/22/2008","1,960.25","1,957.87","1,961.41","1,956.08","","-2.05%"
"05/21/2008","2,001.37","1,998.50","2,001.66","1,998.48","","-0.27%"
"05/20/2008","2,006.86","2,016.43","2,016.43","2,006.04","","-1.33%"
"05/19/2008","2,033.88","2,035.30","2,035.97","2,033.80","","-0.16%"
"05/16/2008","2,037.10","2,033.17","2,037.10","2,032.30","","2.10%"
"05/15/2008","1,995.27","2,004.21","2,004.47","1,994.22","","-0.74%"
"05/14/2008","2,010.10","2,001.83","2,010.10","2,001.29","","0.49%"
"05/13/2008","2,000.29","1,995.96","2,000.48","1,995.74","","1.74%"
"05/12/2008","1,966.17","1,964.96","1,966.81","1,964.65","","0.90%"
"05/09/2008","1,948.57","1,960.69","1,961.72","1,948.57","","-0.53%"
"05/08/2008","1,958.94","1,956.02","1,959.28","1,956.02","","-1.53%"
"05/07/2008","1,989.42","1,988.85","1,992.90","1,988.14","","1.03%"
"05/06/2008","1,969.10","1,972.94","1,974.86","1,969.10","","-0.64%"
"05/05/2008","1,981.77","1,981.14","1,984.27","1,978.97","","-0.66%"
"05/02/2008","1,994.89","1,977.49","1,994.89","1,976.93","","3.82%"
"05/01/2008","1,921.48","1,925.33","1,925.96","1,921.48","","-0.88%"
"04/30/2008","1,938.56","1,935.50","1,939.42","1,935.22","","1.10%"
"04/29/2008","1,917.44","1,922.67","1,923.79","1,917.44","","-0.09%"
"04/28/2008","1,919.21","1,919.43","1,921.43","1,918.69","","-0.20%"
"04/25/2008","1,923.14","1,924.77","1,926.56","1,923.11","","0.67%"
"04/24/2008","1,910.26","1,905.75","1,911.23","1,902.66","","0.77%"
"04/23/2008","1,895.65","1,889.06","1,895.65","1,889.06","","-0.26%"
"04/22/2008","1,900.67","1,914.26","1,914.52","1,899.24","","0.28%"
"04/21/2008","1,895.29","1,903.91","1,904.05","1,894.98","","0.07%"
"04/18/2008","1,893.88","1,873.93","1,893.88","1,873.06","","2.42%"
"04/17/2008","1,849.14","1,846.15","1,849.14","1,839.81","","1.84%"
"04/16/2008","1,815.77","1,810.01","1,815.98","1,810.01","","0.84%"
"04/15/2008","1,800.68","1,793.16","1,801.56","1,792.47","","0.25%"
"04/14/2008","1,796.16","1,794.22","1,796.93","1,792.98","","-2.13%"
"04/11/2008","1,835.32","1,845.67","1,845.67","1,835.32","","0.54%"
"04/10/2008","1,825.51","1,825.13","1,827.10","1,824.40","","-1.06%"
"04/09/2008","1,845.07","1,846.72","1,848.48","1,845.07","","-0.08%"
"04/08/2008","1,846.63","1,853.72","1,854.32","1,846.63","","-1.77%"
"04/07/2008","1,879.89","1,875.70","1,879.89","1,875.70","","1.09%"
"04/04/2008","1,859.54","1,860.22","1,860.77","1,852.86","","1.02%"
"04/03/2008","1,840.82","1,850.86","1,851.56","1,840.82","","-0.78%"
"04/02/2008","1,855.22","1,857.78","1,859.32","1,854.91","","2.59%"
"04/01/2008","1,808.31","1,791.36","1,808.31","1,791.17","","2.10%"
"03/31/2008","1,771.20","1,771.38","1,771.38","1,768.65","","-0.80%"
"03/28/2008","1,785.45","1,782.33","1,785.76","1,781.52","","-1.38%"
"03/27/2008","1,810.40","1,805.93","1,810.40","1,804.93","","-0.38%"
"03/26/2008","1,817.35","1,821.54","1,822.77","1,817.35","","-0.10%"
"03/25/2008","1,819.19","1,820.25","1,820.99","1,815.68","","3.42%"
"03/24/2008","1,759.04","1,756.50","1,760.10","1,755.39","","1.85%"
"03/20/2008","1,727.03","1,721.03","1,727.03","1,717.07","","-2.19%"
"03/19/2008","1,765.68","1,753.84","1,768.99","1,753.84","","3.06%"
"03/18/2008","1,713.21","1,700.17","1,713.21","1,700.10","","1.76%"
"03/17/2008","1,683.55","1,690.08","1,690.19","1,675.79","","-4.04%"
"03/14/2008","1,754.35","1,749.58","1,762.83","1,747.11","","2.08%"
"03/13/2008","1,718.52","1,723.98","1,724.57","1,713.28","","-1.68%"
"03/12/2008","1,747.90","1,738.88","1,747.90","1,736.40","","2.52%"
"03/11/2008","1,704.87","1,677.47","1,704.87","1,676.47","","-0.06%"
"03/10/2008","1,705.82","1,708.47","1,708.47","1,704.70","","0.29%"
"03/07/2008","1,700.94","1,715.27","1,715.27","1,699.41","","-2.65%"
"03/06/2008","1,747.28","1,753.10","1,753.98","1,747.28","","0.08%"
"03/05/2008","1,745.85","1,748.27","1,748.48","1,744.52","","1.30%"
"03/04/2008","1,723.45","1,725.31","1,726.14","1,722.70","","-1.09%"
"03/03/2008","1,742.47","1,743.76","1,744.89","1,741.83","","-1.70%"
"02/29/2008","1,772.62","1,786.70","1,786.70","1,772.01","","-1.10%"
"02/28/2008","1,792.41","1,803.47","1,803.47","1,792.00","","0.69%"
"02/27/2008","1,780.20","1,783.32","1,783.59","1,778.98","","0.48%"
"02/26/2008","1,771.67","1,782.55","1,782.55","1,770.80","","0.03%"
"02/25/2008","1,771.19","1,771.39","1,771.52","1,768.34","","-0.27%"
"02/22/2008","1,775.95","1,766.81","1,775.95","1,766.55","","-1.67%"
"02/21/2008","1,806.18","1,801.14","1,806.88","1,800.44","","2.65%"
