Date,MUFG_Nikkei_Open,MUFG_Nikkei_High,MUFG_Nikkei_Low,MUFG_Nikkei_Close,MUFG_Nikkei_adj_close,MUFG_Nikkei_Volume,Nikkei_Open,Nikkei_High,Nikkei_Low,Nikkei_Close,Nikkei adj close,Nikkei_Volume,NASDAQ_Premarket_Close,NASDAQ_Premarket_Open,NASDAQ_Premarket_High,NASDAQ_Premarket_Low,MUFG_ADR_Open,target
2021-12-23,625.0,629.400024,623.599976,629.400024,592.020447,31028000,28703.009766,28798.369141,28640.150391,28798.369141,28798.369141,43600000.0,16194.9,16222.78,16222.78,16193.88,5.52,1
2021-12-27,624.0,626.299988,620.200012,620.599976,583.742981,33100200,28786.330078,28805.279297,28658.820313,28676.460938,28676.460938,37500000.0,16346.31,16352.18,16371.85,16346.31,5.48,1
2021-12-28,624.0,625.0,621.799988,625.0,587.881714,31890200,28953.320313,29121.009766,28879.679688,29069.160156,29069.160156,47000000.0,16604.63,16629.55,16634.86,16596.4,5.47,1
2021-12-29,626.0,628.799988,623.5,625.599976,588.446045,45572500,28995.730469,29106.279297,28729.609375,28906.880859,28906.880859,44700000.0,16503.19,16499.27,16505.38,16473.78,5.49,1
2021-12-30,625.599976,627.5,622.799988,624.900024,587.78772,26699600,28794.240234,28904.419922,28579.490234,28791.710938,28791.710938,40400000.0,16477.98,16509.53,16509.78,16477.98,5.5,0
2022-01-04,634.099976,646.799988,630.099976,646.700012,608.292969,68510200,29098.410156,29323.789063,28954.560547,29301.789063,29301.789063,66000000.0,16504.38,16535.55,16540.05,16498.04,5.61,1
2022-01-05,656.0,664.700012,651.0,663.700012,624.283325,75523400,29288.800781,29388.160156,29204.449219,29332.160156,29332.160156,78600000.0,16196.92,16198.14,16221.61,16196.92,5.75,0
2022-01-06,667.0,669.400024,656.400024,663.0,623.624939,58236800,29136.75,29158.949219,28487.869141,28487.869141,28487.869141,71600000.0,15678.37,15715.88,15745.59,15678.37,5.79,1
2022-01-07,669.0,694.200012,668.5,685.799988,645.070862,117726300,28711.529297,28813.089844,28293.699219,28478.560547,28478.560547,75200000.0,15753.62,15799.97,15821.2,15679.43,5.9,1
2022-01-11,693.700012,701.400024,677.200012,701.400024,659.744385,108618200,28380.900391,28473.470703,28089.490234,28222.480469,28222.480469,73700000.0,15580.32,15676.28,15681.43,15576.77,6.06,1
2022-01-12,702.0,708.0,696.200012,704.0,662.190002,71469200,28449.529297,28814.310547,28427.599609,28765.660156,28765.660156,72500000.0,15945.52,15871.54,15977.93,15871.24,5.97,1
2022-01-13,703.0,714.400024,700.099976,714.200012,671.78418,73486600,28658.220703,28660.449219,28444.960938,28489.130859,28489.130859,69900000.0,15967.57,15924.98,15977.95,15924.54,6.2,1
2022-01-14,711.0,711.299988,701.5,707.799988,665.764221,80653800,28246.990234,28252.960938,27889.210938,28124.279297,28124.279297,82100000.0,15399.59,15364.69,15405.22,15340.07,6.18,1
2022-01-18,720.0,725.799988,690.5,703.900024,662.096008,102817100,28451.339844,28690.339844,28129.660156,28257.25,28257.25,71300000.0,15347.98,15382.67,15400.2,15345.33,6.12,1
2022-01-19,693.599976,702.900024,688.0,690.700012,649.679871,70985400,27928.890625,27958.169922,27314.410156,27467.230469,27467.230469,84300000.0,15273.15,15307.76,15325.26,15273.15,6.12,0
2022-01-20,686.0,694.900024,680.5,684.299988,643.659973,64345700,27401.429688,27882.529297,27217.589844,27772.929688,27772.929688,74000000.0,15180.87,15158.16,15199.38,15153.98,6.01,0
2022-01-21,677.900024,678.799988,663.700012,674.700012,634.630066,63789400,27404.359375,27586.419922,27129.609375,27522.259766,27522.259766,72700000.0,14765.05,14712.25,14768.41,14689.54,5.92,0
2022-01-24,672.900024,689.700012,672.299988,685.799988,645.070862,52327400,27258.449219,27627.599609,27203.330078,27588.369141,27588.369141,61000000.0,14179.03,14248.54,14251.55,14119.22,5.88,1
2022-01-25,675.799988,678.0,668.200012,673.599976,633.595398,67486400,27466.820313,27493.75,26890.939453,27131.339844,27131.339844,77000000.0,14232.83,14196.99,14250.39,14196.29,5.93,1
2022-01-26,680.099976,687.599976,678.799988,682.099976,641.590637,46212300,27105.980469,27184.539063,26858.679688,27011.330078,27011.330078,60500000.0,14503.21,14461.89,14510.76,14459.85,6.06,0
2022-01-27,692.099976,699.200012,674.099976,682.0,641.496521,75455300,27139.880859,27193.589844,26044.519531,26170.300781,26170.300781,88700000.0,14340.89,14266.93,14345.83,14247.95,6.07,0
2022-01-28,692.0,701.400024,687.599976,700.599976,658.991882,71677700,26429.849609,26764.849609,26289.689453,26717.339844,26717.339844,76000000.0,14066.4,13911.3,14066.4,13893.3,6.06,1
2022-01-31,690.099976,694.099976,685.099976,691.099976,650.056091,55231400,26690.599609,27134.570313,26541.650391,27001.980469,27001.980469,78300000.0,14496.14,14472.47,14511.32,14459.83,6.03,1
2022-02-01,691.0,701.400024,689.700012,698.599976,657.110657,54511800,27167.140625,27410.789063,27016.710938,27078.480469,27078.480469,81100000.0,14967.48,14993.31,14998.15,14963.68,6.1,1
2022-02-02,706.700012,719.0,705.900024,719.0,676.299133,73382700,27302.990234,27564.619141,27289.160156,27533.599609,27533.599609,85200000.0,15195.67,15252.0,15253.01,15169.01,6.3,1
2022-02-03,715.099976,720.599976,708.599976,719.299988,676.581299,57881500,27330.960938,27357.330078,27165.929688,27241.310547,27241.310547,81100000.0,14716.32,14793.53,14810.66,14709.13,6.34,0
2022-02-04,725.0,727.599976,719.700012,725.700012,682.601257,67810200,27095.900391,27455.980469,27075.990234,27439.990234,27439.990234,79600000.0,14532.99,14645.53,14645.53,14424.41,6.34,1
2022-02-07,728.5,743.200012,723.099976,740.299988,696.334106,90208700,27327.630859,27369.679688,27085.320313,27248.869141,27248.869141,77100000.0,14723.97,14764.39,14769.35,14721.27,6.44,1
2022-02-08,743.299988,754.900024,741.099976,751.599976,706.963074,78397400,27318.300781,27461.330078,27280.25,27284.519531,27284.519531,76600000.0,14530.08,14550.97,14557.45,14530.08,6.57,1
2022-02-09,761.0,770.299988,746.5,752.400024,707.715576,90537800,27488.650391,27633.099609,27405.880859,27579.869141,27579.869141,93500000.0,14917.21,14925.86,14929.49,14913.36,6.56,1
2022-02-10,745.5,755.299988,736.299988,746.099976,701.789673,65995500,27818.099609,27880.699219,27575.070313,27696.080078,27696.080078,82900000.0,14757.04,15056.9,15059.59,14757.04,6.51,1
2022-02-14,741.700012,753.900024,738.400024,753.700012,708.938293,66118100,27305.919922,27325.5,26947.650391,27079.589844,27079.589844,79800000.0,14223.28,14223.45,14240.28,14180.8,6.55,1
2022-02-15,752.0,754.5,731.5,734.099976,690.502319,66230900,27183.560547,27205.199219,26724.910156,26865.189453,26865.189453,76200000.0,14483.02,14521.38,14521.38,14477.56,6.49,1
2022-02-16,751.799988,752.900024,739.700012,745.799988,701.507446,47588000,27269.050781,27486.089844,27227.240234,27460.400391,27460.400391,64100000.0,14508.94,14594.65,14601.02,14504.83,6.46,1
2022-02-17,745.700012,746.200012,737.299988,738.799988,694.923218,48859700,27431.419922,27438.740234,27080.919922,27232.869141,27232.869141,67800000.0,14469.96,14537.67,14542.35,14464.78,6.42,0
2022-02-18,729.599976,732.400024,723.299988,726.299988,683.165588,56156900,26895.160156,27216.160156,26792.539063,27122.070313,27122.070313,63500000.0,14230.45,14229.99,14236.37,14168.48,6.33,0
2022-02-22,728.0,732.5,720.700012,730.0,686.645813,53881400,26515.449219,26550.140625,26243.730469,26449.609375,26449.609375,67300000.0,13883.76,13906.72,13933.43,13881.37,6.36,1
2022-02-24,740.0,740.299988,714.099976,722.700012,679.779358,72817900,26281.349609,26357.580078,25775.640625,25970.820313,25970.820313,93500000.0,13073.45,13037.3,13127.24,13021.87,6.12,1
2022-02-25,711.099976,715.299988,704.5,707.400024,665.388062,70515400,26213.199219,26481.599609,26160.189453,26476.5,26476.5,77600000.0,13988.89,14010.54,14079.33,13988.89,6.23,1
2022-02-28,693.299988,712.799988,693.0,712.799988,670.467346,92849700,26457.519531,26644.560547,26262.630859,26526.820313,26526.820313,91100000.0,14038.27,14031.83,14055.2,14006.11,6.17,0
2022-03-01,709.700012,716.200012,700.299988,700.799988,659.179993,67850800,26836.740234,27013.259766,26821.75,26844.720703,26844.720703,74000000.0,14176.08,14143.54,14206.4,14142.49,6.09,0
2022-03-02,680.0,690.700012,678.099976,681.5,641.026245,93778400,26532.199219,26585.300781,26313.720703,26393.029297,26393.029297,87700000.0,14068.05,14053.82,14068.05,14036.73,5.92,1
2022-03-03,701.5,711.900024,698.0,709.299988,667.175232,85444400,26628.869141,26704.849609,26496.720703,26577.269531,26577.269531,74800000.0,14339.21,14233.98,14371.42,14230.68,6.12,0
2022-03-04,703.299988,707.599976,694.299988,695.700012,654.382996,73654500,26421.849609,26421.849609,25774.279297,25985.470703,25985.470703,93500000.0,13927.48,13933.31,13962.18,13898.96,5.95,1
2022-03-07,683.700012,688.200012,672.299988,678.900024,638.580688,82862400,25634.089844,25640.410156,25006.259766,25221.410156,25221.410156,105400000.0,13832.48,13731.99,13835.13,13730.46,5.88,0
2022-03-08,665.0,672.799988,655.200012,656.700012,617.699097,101462700,24974.349609,25291.330078,24767.330078,24790.949219,24790.949219,114700000.0,13276.34,13258.75,13317.27,13256.91,5.81,0
2022-03-09,660.599976,683.400024,660.099976,674.799988,634.724182,87059000,24876.490234,25084.080078,24681.740234,24717.529297,24717.529297,91500000.0,13606.62,13560.25,13606.62,13536.56,5.97,1
2022-03-10,696.5,705.900024,695.599976,700.200012,658.615662,87326500,25108.470703,25720.310547,25099.849609,25690.400391,25690.400391,95200000.0,13547.21,13558.27,13618.35,13545.75,5.97,1
2022-03-11,695.0,706.599976,693.5,703.900024,662.096008,92875900,25495.029297,25503.650391,24966.5,25162.779297,25162.779297,89600000.0,13708.63,13738.58,13749.43,13704.25,6.1,0
2022-03-14,710.0,731.5,710.0,723.700012,680.720032,83657200,25338.640625,25631.009766,25299.640625,25307.849609,25307.849609,72600000.0,13249.08,13254.88,13297.58,13236.14,6.13,1
2022-03-15,730.200012,737.5,725.200012,734.700012,691.066772,72112400,25228.529297,25441.669922,25219.130859,25346.480469,25346.480469,73200000.0,13157.3,13087.57,13160.46,13084.7,6.24,1
2022-03-16,732.700012,742.299988,730.0,740.0,696.051941,76945100,25574.900391,25824.939453,25470.460938,25762.009766,25762.009766,82300000.0,13623.04,13703.87,13704.5,13622.62,6.33,1
2022-03-17,750.0,763.0,749.900024,759.099976,714.017578,96446900,26170.380859,26702.939453,26152.890625,26652.890625,26652.890625,89600000.0,13873.98,13914.03,13914.03,13866.87,6.39,1
2022-03-18,752.299988,761.099976,752.299988,761.099976,715.898865,95122900,26649.5,26862.429688,26592.980469,26827.429688,26827.429688,108200000.0,14087.67,14022.25,14087.67,14007.38,6.42,0
2022-03-22,768.0,804.0,767.799988,804.0,756.251038,158288300,27091.320313,27284.470703,27076.330078,27224.109375,27224.109375,98000000.0,14392.14,14389.72,14408.63,14381.95,6.65,1
2022-03-23,815.0,828.299988,806.099976,806.599976,758.696655,104541300,27606.789063,28056.199219,27604.369141,28040.160156,28040.160156,88200000.0,14525.79,14565.99,14566.6,14525.79,6.67,0
2022-03-24,791.599976,800.200012,789.599976,798.900024,751.453918,60079600,27693.769531,28110.390625,27624.619141,28110.390625,28110.390625,71600000.0,14525.1,14521.93,14543.35,14516.06,6.62,0
2022-03-25,800.0,802.0,792.299988,795.200012,747.973694,46748400,28338.810547,28338.810547,27946.789063,28149.839844,28149.839844,67400000.0,14766.58,14817.19,14819.74,14765.46,6.6,1
2022-03-28,803.700012,805.5,781.200012,788.200012,741.389404,65447000,28084.080078,28084.080078,27812.669922,27943.890625,27943.890625,65300000.0,14741.08,14787.99,14788.79,14741.08,6.46,0
2022-03-29,790.0,796.400024,782.799988,795.799988,748.538025,55281400,28173.429688,28252.419922,28063.919922,28252.419922,28252.419922,77700000.0,15142.97,15083.53,15149.13,15083.29,6.46,1
2022-03-30,780.0,788.099976,768.799988,775.799988,743.268616,56884600,28250.800781,28281.449219,27736.269531,28027.25,28027.25,83400000.0,15173.03,15164.25,15173.03,15145.73,6.47,0
2022-03-31,763.799988,775.599976,760.0,760.299988,728.41864,52989300,27809.970703,28101.679688,27763.960938,27821.429688,27821.429688,78600000.0,15080.3,15109.07,15119.48,15080.3,6.28,0
2022-04-01,752.5,774.700012,751.299988,770.700012,738.382507,46839500,27624.109375,27738.310547,27399.480469,27665.980469,27665.980469,66800000.0,14894.63,14919.27,14927.98,14874.93,6.26,1
2022-04-04,765.0,769.5,761.799988,768.400024,736.179016,28206000,27685.650391,27754.240234,27578.810547,27736.470703,27736.470703,50300000.0,14883.73,14907.04,14910.64,14883.22,6.26,1
2022-04-05,767.400024,768.299988,750.200012,752.900024,721.328979,39349300,27965.939453,27965.939453,27662.279297,27787.980469,27787.980469,64300000.0,15080.25,15132.08,15132.08,15073.81,6.16,0
2022-04-06,755.099976,762.400024,752.200012,754.099976,722.478638,45860600,27533.880859,27549.669922,27214.609375,27350.300781,27350.300781,68700000.0,14594.34,14583.65,14601.36,14574.48,6.06,0
2022-04-07,750.0,751.900024,735.700012,742.099976,710.98175,45157100,27032.419922,27042.490234,26801.789063,26888.570313,26888.570313,71100000.0,14459.36,14526.89,14526.89,14457.95,6.03,1
2022-04-08,745.0,748.099976,736.099976,740.900024,709.832153,42055300,27097.050781,27185.230469,26764.359375,26985.800781,26985.800781,78100000.0,14470.07,14560.86,14561.96,14470.07,6.02,1
2022-04-11,744.0,759.599976,743.599976,759.599976,727.747925,42154600,26877.599609,27004.5,26720.460938,26821.519531,26821.519531,73500000.0,14159.53,14150.6,14164.3,14131.1,6.06,0
2022-04-12,759.200012,769.799988,752.299988,757.299988,725.544434,41790900,26606.869141,26674.859375,26304.080078,26334.980469,26334.980469,75300000.0,14185.59,14032.24,14258.82,14027.9,6.08,0
2022-04-13,752.900024,753.200012,739.0,746.700012,715.388916,45438700,26436.060547,26885.869141,26429.470703,26843.490234,26843.490234,71600000.0,13936.47,13975.9,13985.4,13933.9,5.91,1
2022-04-14,746.700012,752.0,743.799988,749.400024,717.975708,26359200,26925.640625,27200.890625,26890.679688,27172.0,27172.0,61800000.0,14214.17,14213.36,14260.17,14197.29,5.96,0
2022-04-18,745.0,753.5,742.400024,752.099976,720.562439,27945800,26831.449219,26851.800781,26571.380859,26799.710938,26799.710938,48300000.0,13843.66,13826.62,13862.63,13824.74,5.93,1
2022-04-19,762.0,762.599976,751.799988,755.299988,723.628296,29534700,27096.490234,27100.589844,26777.710938,26985.089844,26985.089844,60500000.0,13871.26,13930.46,13932.53,13870.95,5.95,0
2022-04-20,761.0,774.400024,760.599976,774.400024,741.927429,52703900,27210.789063,27389.839844,27066.179688,27217.849609,27217.849609,72300000.0,14254.26,14252.76,14276.1,14243.08,6.09,0
2022-04-21,777.0,785.5,771.599976,774.5,742.023193,45032200,27259.140625,27580.640625,27252.830078,27553.060547,27553.060547,62300000.0,14167.33,14155.71,14183.34,14148.69,6.08,0
2022-04-22,770.099976,772.0,761.099976,764.900024,732.825806,31917900,27197.800781,27205.830078,26904.380859,27105.259766,27105.259766,58500000.0,13721.14,13752.53,13771.25,13698.34,5.98,0
2022-04-25,749.900024,755.200012,749.099976,751.099976,719.604431,32625800,26692.480469,26764.480469,26487.839844,26590.779297,26590.779297,62700000.0,13292.07,13228.04,13299.81,13224.56,5.87,0
2022-04-26,745.700012,752.700012,741.700012,744.200012,712.993713,36963900,26743.210938,26808.990234,26592.990234,26700.109375,26700.109375,64300000.0,13436.31,13491.08,13494.44,13434.47,5.78,0
2022-04-27,734.0,739.400024,730.299988,736.700012,705.808228,39781300,26313.140625,26406.619141,26051.039063,26386.630859,26386.630859,97300000.0,13018.57,13055.64,13056.52,13003.19,5.77,0
2022-04-28,736.799988,755.099976,735.400024,754.299988,722.670227,44233800,26430.279297,26876.949219,26348.359375,26847.900391,26847.900391,86700000.0,13199.27,13223.48,13240.32,13183.33,5.8,1
2022-05-02,751.900024,758.299988,747.5,756.200012,724.490601,37565000,26851.099609,26964.589844,26610.859375,26818.529297,26818.529297,74500000.0,12839.76,12789.01,12855.21,12789.01,5.82,0
2022-05-06,769.0,780.900024,766.299988,779.5,746.813538,52418900,26784.289063,27072.589844,26543.289063,27003.560547,27003.560547,98500000.0,12759.84,12799.8,12871.25,12739.27,5.93,1
2022-05-09,779.099976,779.900024,761.5,762.900024,730.909607,37098700,26705.320313,26732.609375,26309.220703,26319.339844,26319.339844,79500000.0,12464.37,12426.31,12464.37,12401.76,5.84,0
2022-05-10,758.599976,760.0,745.799988,750.200012,718.742188,35883800,26149.060547,26246.630859,25773.830078,26167.099609,26167.099609,80800000.0,12486.84,12364.62,12494.56,12364.62,5.81,0
2022-05-11,746.0,746.599976,728.599976,728.599976,698.047852,50488000,26045.380859,26290.619141,26003.259766,26213.640625,26213.640625,85900000.0,12240.51,12493.8,12504.73,12131.12,5.65,0
2022-05-12,735.0,738.900024,728.599976,729.400024,698.814392,36581000,25945.039063,26028.359375,25688.109375,25748.720703,25748.720703,91200000.0,11789.91,11801.44,11820.81,11778.38,5.63,1
2022-05-13,728.0,730.900024,722.0,730.799988,700.15564,37995700,25918.800781,26479.929688,25904.400391,26427.650391,26427.650391,103800000.0,12124.2,12167.35,12191.58,12124.2,5.67,1
2022-05-16,740.0,742.0,725.599976,728.900024,698.335327,45358300,26753.369141,26836.960938,26438.609375,26547.050781,26547.050781,87000000.0,12311.94,12347.05,12397.59,12311.8,5.8,0
2022-05-17,738.0,739.299988,717.200012,717.099976,687.030151,64714400,26555.230469,26709.259766,26440.619141,26659.75,26659.75,78900000.0,12481.03,12448.68,12483.2,12440.56,5.58,1
2022-05-18,725.599976,727.900024,718.400024,727.0,696.515015,49620400,26826.820313,27053.179688,26741.339844,26911.199219,26911.199219,74700000.0,12371.17,12419.89,12433.05,12371.17,5.63,0
2022-05-19,712.0,717.599976,708.200012,715.5,685.497253,50240300,26435.320313,26458.849609,26150.089844,26402.839844,26402.839844,74500000.0,11868.05,11809.78,11868.84,11787.05,5.57,1
2022-05-20,724.400024,726.099976,713.099976,725.799988,695.365295,50183400,26448.230469,26769.199219,26426.990234,26739.029297,26739.029297,76300000.0,12033.44,12028.37,12049.96,12012.1,5.64,1
2022-05-23,726.299988,734.799988,725.400024,733.900024,703.125671,41923600,26991.419922,27047.470703,26832.650391,27001.519531,27001.519531,65000000.0,11881.31,11918.05,11923.8,11871.91,5.73,1
2022-05-24,742.299988,750.0,738.5,739.0,708.011841,59699600,27005.429688,27005.429688,26736.009766,26748.140625,26748.140625,67400000.0,11820.48,11835.17,11850.02,11820.18,5.84,0
2022-05-25,735.0,743.700012,733.099976,733.400024,702.646606,46595200,26711.529297,26795.890625,26578.029297,26677.800781,26677.800781,72300000.0,11706.3,11697.97,11716.64,11687.72,5.8,1
2022-05-26,739.299988,743.799988,739.0,740.900024,709.832153,33229900,26685.019531,26898.75,26597.970703,26604.839844,26604.839844,64500000.0,11907.54,11962.06,11967.93,11904.55,5.88,1
2022-05-27,745.5,746.200012,735.5,738.799988,707.820129,40306900,26947.800781,26996.699219,26731.599609,26781.679688,26781.679688,69300000.0,12408.93,12317.34,12418.12,12310.12,5.89,1
2022-05-31,733.0,737.900024,726.5,729.700012,699.101807,100463200,27318.089844,27463.330078,27250.699219,27279.800781,27279.800781,141800000.0,12669.38,12659.99,12670.66,12619.82,5.75,0
2022-06-01,735.0,748.200012,735.0,745.599976,714.335022,53036500,27295.630859,27482.310547,27295.419922,27457.890625,27457.890625,75800000.0,12740.81,12688.7,12743.69,12682.43,5.77,0
2022-06-02,742.400024,746.799988,738.099976,740.900024,709.832153,30561500,27340.519531,27450.470703,27251.240234,27413.880859,27413.880859,63600000.0,12496.0,12604.19,12604.19,12493.64,5.72,1
2022-06-03,742.700012,744.900024,736.599976,739.700012,708.682434,32809200,27660.619141,27776.330078,27614.859375,27761.570313,27761.570313,63700000.0,12671.06,12758.9,12787.42,12671.06,5.69,0
2022-06-06,738.5,739.799988,735.0,738.799988,707.820129,25535400,27549.640625,27979.539063,27523.949219,27915.890625,27915.890625,56800000.0,12724.75,12712.98,12727.34,12702.74,5.69,0
2022-06-07,746.400024,756.5,745.700012,749.400024,717.975708,52639400,27984.789063,28094.730469,27863.380859,27943.949219,27943.949219,68300000.0,12459.82,12460.66,12467.59,12436.14,5.68,1
2022-06-08,741.0,743.0,736.099976,742.5,711.365051,57573700,28100.259766,28234.289063,28089.779297,28234.289063,28234.289063,78700000.0,12674.81,12696.39,12696.39,12663.87,5.59,0
2022-06-09,741.799988,755.299988,741.099976,747.900024,716.538635,59545200,28189.349609,28389.75,28189.349609,28246.529297,28246.529297,80300000.0,12538.04,12622.51,12627.42,12538.04,5.58,0
2022-06-10,747.0,750.200012,742.400024,745.0,713.760193,43670500,27996.349609,28044.449219,27795.169922,27824.289063,27824.289063,79700000.0,12060.35,12292.03,12298.9,12030.93,5.42,0
2022-06-13,733.0,737.299988,730.200012,735.900024,705.041809,52619200,27369.660156,27389.300781,26948.220703,26987.439453,26987.439453,71400000.0,11475.54,11503.96,11511.0,11463.35,5.39,1
2022-06-14,732.5,740.5,730.200012,732.599976,701.880127,47886900,26555.75,26657.919922,26357.900391,26629.859375,26629.859375,75000000.0,11363.88,11336.78,11407.88,11336.08,5.42,1
2022-06-15,733.099976,745.900024,732.799988,740.200012,709.161499,51603300,26625.679688,26638.759766,26321.679688,26326.160156,26326.160156,72700000.0,11446.43,11391.19,11451.86,11386.53,5.54,0
2022-06-16,739.200012,751.0,738.299988,747.299988,715.963745,51490200,26715.519531,26947.699219,26431.199219,26431.199219,26431.199219,67800000.0,11301.18,11348.29,11384.14,11301.18,5.51,1
2022-06-17,739.400024,741.400024,727.099976,731.099976,700.443054,86086200,25988.199219,26072.349609,25720.800781,25963.0,25963.0,115200000.0,11128.08,11227.04,11231.23,11124.7,5.51,0
2022-06-21,736.599976,753.799988,734.099976,751.200012,719.700195,52056000,26070.919922,26418.839844,25972.279297,26246.310547,26246.310547,65400000.0,11433.39,11418.87,11435.84,11414.98,5.52,1
2022-06-22,756.0,756.0,747.599976,749.200012,717.784119,34175900,26441.720703,26462.830078,26149.169922,26149.550781,26149.550781,66400000.0,11436.58,11383.76,11436.58,11361.44,5.53,0
2022-06-23,749.0,757.700012,747.900024,750.5,719.029602,36452700,26134.890625,26401.970703,26039.570313,26171.25,26171.25,65700000.0,11621.26,11604.52,11628.97,11578.91,5.54,0
2022-06-24,739.799988,740.5,733.700012,736.400024,705.520813,45705700,26228.419922,26519.160156,26148.560547,26491.970703,26491.970703,72600000.0,11814.99,11791.52,11815.23,11785.41,5.45,1
2022-06-27,743.0,747.099976,733.799988,735.799988,704.945923,31136400,26741.800781,26938.429688,26665.439453,26871.269531,26871.269531,65800000.0,12150.94,12173.97,12173.97,12132.86,5.5,0
2022-06-28,738.900024,742.799988,736.700012,740.799988,709.736328,38790800,26795.679688,27062.310547,26789.5,27049.470703,27049.470703,73400000.0,12025.99,12060.39,12060.39,12024.23,5.51,0
2022-06-29,739.299988,747.0,736.900024,741.400024,710.311218,44668500,26814.230469,26858.679688,26687.470703,26804.599609,26804.599609,101100000.0,11624.69,11654.06,11654.06,11606.9,5.48,0
2022-06-30,735.599976,736.400024,725.700012,729.400024,698.814392,62759200,26753.279297,26753.279297,26324.310547,26393.039063,26393.039063,86100000.0,11528.12,11493.46,11547.16,11488.52,5.36,0
2022-07-01,727.700012,734.400024,725.0,728.0,697.473022,44471300,26460.710938,26531.240234,25841.75,25935.619141,25935.619141,81700000.0,11448.58,11437.6,11474.15,11433.79,5.33,1
2022-07-05,739.299988,743.400024,736.900024,743.0,711.844055,37793800,26386.230469,26532.509766,26294.839844,26423.470703,26423.470703,62800000.0,11435.4,11444.3,11454.19,11425.93,5.34,1
2022-07-06,730.0,732.900024,708.200012,710.0,680.227844,83592500,26190.400391,26298.960938,26051.189453,26107.650391,26107.650391,89700000.0,11794.61,11719.11,11798.39,11718.48,5.3,0
2022-07-07,713.0,715.299988,703.5,713.700012,683.772705,64099000,26280.939453,26533.650391,26136.990234,26490.529297,26490.529297,80700000.0,11894.55,11909.51,11912.95,11889.41,5.24,1
2022-07-08,714.599976,728.200012,713.400024,724.599976,694.215637,59638800,26623.849609,26881.75,26510.529297,26517.189453,26517.189453,89300000.0,11979.19,12064.45,12069.33,11965.27,5.39,1
2022-07-11,734.400024,739.700012,729.200012,739.5,708.490845,54241900,26892.730469,27062.169922,26710.589844,26812.300781,26812.300781,68500000.0,12017.97,12032.88,12045.69,12017.97,5.38,1
2022-07-12,737.0,738.0,726.599976,729.099976,698.526917,43971900,26701.0,26718.669922,26278.279297,26336.660156,26336.660156,64400000.0,11916.79,11847.0,11917.53,11843.99,5.35,1
2022-07-13,729.099976,733.0,726.0,731.700012,701.017944,34560200,26403.789063,26543.070313,26389.099609,26478.769531,26478.769531,54100000.0,11527.44,11792.28,11799.88,11497.17,5.36,0
2022-07-14,722.400024,723.200012,717.5,718.799988,688.658813,53741600,26357.320313,26713.070313,26312.789063,26643.390625,26643.390625,60600000.0,11628.19,11628.67,11657.17,11627.22,5.19,0
2022-07-15,710.0,711.700012,696.599976,700.799988,671.413635,76339700,26736.080078,26857.769531,26571.380859,26788.470703,26788.470703,65500000.0,11880.64,11783.67,11891.37,11755.82,5.11,1
2022-07-19,709.5,717.400024,706.700012,717.299988,687.221741,54941500,27003.830078,27043.580078,26791.710938,26961.679688,26961.679688,59400000.0,12039.76,11958.69,12039.76,11946.1,5.25,1
2022-07-20,728.200012,729.599976,720.5,727.400024,696.898193,55964000,27295.949219,27692.849609,27295.949219,27680.259766,27680.259766,66700000.0,12256.36,12254.6,12258.55,12227.5,5.27,0
2022-07-21,720.099976,730.799988,719.400024,726.5,696.03595,47759500,27627.880859,27803.0,27549.560547,27803.0,27803.0,56700000.0,12463.37,12439.27,12509.83,12434.96,5.27,1
2022-07-22,724.0,731.700012,721.599976,731.599976,700.922058,40466400,27773.140625,27952.25,27701.25,27914.660156,27914.660156,60100000.0,12581.71,12570.09,12585.79,12561.07,5.33,0
2022-07-25,726.0,737.5,725.700012,735.700012,704.85022,29868600,27697.769531,27848.589844,27663.160156,27699.25,27699.25,46500000.0,12398.94,12442.54,12443.67,12396.26,5.36,1
2022-07-26,737.900024,746.099976,737.5,739.599976,708.586609,33257300,27682.199219,27715.779297,27538.390625,27655.210938,27655.210938,50000000.0,12253.73,12267.3,12274.8,12231.41,5.42,0
2022-07-27,739.599976,746.5,737.5,745.599976,714.335022,34181800,27575.160156,27772.970703,27525.089844,27715.75,27715.75,51100000.0,12277.36,12251.89,12288.06,12251.8,5.45,1
2022-07-28,747.700012,747.700012,739.799988,744.5,713.281189,36189600,27909.150391,28015.679688,27651.990234,27815.480469,27815.480469,83500000.0,12577.55,12514.73,12583.64,12489.97,5.53,0
2022-07-29,742.400024,747.900024,738.700012,745.400024,714.143433,40329300,27915.220703,28001.800781,27725.240234,27801.640625,27801.640625,79300000.0,12771.6,12831.35,12835.94,12766.75,5.55,1
2022-08-01,745.5,749.5,742.200012,749.0,717.592529,38763900,27813.820313,27993.349609,27751.589844,27993.349609,27993.349609,71900000.0,12873.63,12939.35,12940.82,12873.63,5.64,1
2022-08-02,743.0,743.099976,733.5,735.5,704.658569,38805400,27812.480469,27830.580078,27530.599609,27594.730469,27594.730469,71800000.0,12852.61,12844.43,12856.64,12821.68,5.6,0
2022-08-03,731.099976,732.0,718.200012,722.200012,691.916321,60670600,27673.0,27837.630859,27634.650391,27741.900391,27741.900391,72300000.0,12976.4,12967.28,12991.29,12967.28,5.45,0
